,link,size,filing_date,year,cik,conformed_name
6347,https://www.sec.gov/Archives/edgar/data/1024725/000119312519159677/0001193125-19-159677-index.htm,41 KB,2019-05-29,2019,0001024725,TENNECO INC
6353,https://www.sec.gov/Archives/edgar/data/904979/000156459019021252/0001564590-19-021252-index.htm,45 KB,2019-05-31,2019,0000904979,SHILOH INDUSTRIES INC
6359,https://www.sec.gov/Archives/edgar/data/1443669/000143774919011115/0001437749-19-011115-index.htm,91 KB,2019-05-31,2019,0001443669,Proto Labs Inc
6367,https://www.sec.gov/Archives/edgar/data/886986/000095014219001203/0000950142-19-001203-index.htm,25 KB,2019-05-31,2019,0000886986,TECK RESOURCES LTD
6373,https://www.sec.gov/Archives/edgar/data/1512673/000119312519159759/0001193125-19-159759-index.htm,17 KB,2019-05-29,2019,0001512673,"Square, Inc."
6376,https://www.sec.gov/Archives/edgar/data/1575360/000157536019000021/0001575360-19-000021-index.htm,84 KB,2019-05-31,2019,0001575360,"GUE Liquidation Companies, Inc."
6379,https://www.sec.gov/Archives/edgar/data/877890/000119312519162012/0001193125-19-162012-index.htm,340 KB,2019-05-31,2019,0000877890,CITRIX SYSTEMS INC
6385,https://www.sec.gov/Archives/edgar/data/924822/000155837019005433/0001558370-19-005433-index.htm,75 KB,2019-05-31,2019,0000924822,MILLER INDUSTRIES INC /TN/
6391,https://www.sec.gov/Archives/edgar/data/1370880/000137088019000021/0001370880-19-000021-index.htm,368 KB,2019-05-31,2019,0001370880,"FireEye, Inc."
6396,https://www.sec.gov/Archives/edgar/data/313838/000114036119010138/0001140361-19-010138-index.htm,728 KB,2019-05-31,2019,0000313838,SONY CORP
6402,https://www.sec.gov/Archives/edgar/data/97134/000009713419000024/0000097134-19-000024-index.htm,39 KB,2019-05-30,2019,0000097134,TENNANT CO
6408,https://www.sec.gov/Archives/edgar/data/1145197/000119312519160857/0001193125-19-160857-index.htm,40 KB,2019-05-30,2019,0001145197,INSULET CORP
6414,https://www.sec.gov/Archives/edgar/data/927003/000092700319000037/0000927003-19-000037-index.htm,53 KB,2019-05-31,2019,0000927003,ADVANCED ENERGY INDUSTRIES INC
6420,https://www.sec.gov/Archives/edgar/data/915779/000091577919000013/0000915779-19-000013-index.htm,62 KB,2019-05-30,2019,0000915779,DAKTRONICS INC /SD/
6426,https://www.sec.gov/Archives/edgar/data/1111928/000111192819000083/0001111928-19-000083-index.htm,76 KB,2019-05-28,2019,0001111928,IPG PHOTONICS CORP
6432,https://www.sec.gov/Archives/edgar/data/707549/000070754919000094/0000707549-19-000094-index.htm,530 KB,2019-05-31,2019,0000707549,LAM RESEARCH CORP
6438,https://www.sec.gov/Archives/edgar/data/896878/000089687819000079/0000896878-19-000079-index.htm,204 KB,2019-05-28,2019,0000896878,INTUIT INC
6444,https://www.sec.gov/Archives/edgar/data/1487952/000148795219000024/0001487952-19-000024-index.htm,47 KB,2019-05-28,2019,0001487952,"Vishay Precision Group, Inc."
6450,https://www.sec.gov/Archives/edgar/data/1254699/000110465919033046/0001104659-19-033046-index.htm,162 KB,2019-05-31,2019,0001254699,QVC INC
6456,https://www.sec.gov/Archives/edgar/data/918251/000114036119010183/0001140361-19-010183-index.htm,694 KB,2019-05-31,2019,0000918251,MOTORCAR PARTS AMERICA INC
6462,https://www.sec.gov/Archives/edgar/data/889132/000119312519160180/0001193125-19-160180-index.htm,17 KB,2019-05-30,2019,0000889132,POSCO
6468,https://www.sec.gov/Archives/edgar/data/1375365/000137536519000043/0001375365-19-000043-index.htm,388 KB,2019-05-31,2019,0001375365,"Super Micro Computer, Inc."
6474,https://www.sec.gov/Archives/edgar/data/1027838/000110465919031796/0001104659-19-031796-index.htm,26 KB,2019-05-24,2019,0001027838,TACTILE SYSTEMS TECHNOLOGY INC
6479,https://www.sec.gov/Archives/edgar/data/1091587/000110465919032204/0001104659-19-032204-index.htm,693 KB,2019-05-29,2019,0001091587,ABB LTD
6485,https://www.sec.gov/Archives/edgar/data/1648416/000089183619000026/0000891836-19-000026-index.htm,80 KB,2019-05-30,2019,0001648416,Ferrari N.V.
6487,https://www.sec.gov/Archives/edgar/data/1000230/000143774919010906/0001437749-19-010906-index.htm,258 KB,2019-05-28,2019,0001000230,OPTICAL CABLE CORP
6493,https://www.sec.gov/Archives/edgar/data/1062231/000106223119000044/0001062231-19-000044-index.htm,87 KB,2019-05-22,2019,0001062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC
6499,https://www.sec.gov/Archives/edgar/data/1006045/000156459019021251/0001564590-19-021251-index.htm,569 KB,2019-05-31,2019,0001006045,IRIDEX CORP
6505,https://www.sec.gov/Archives/edgar/data/914025/000091402519000032/0000914025-19-000032-index.htm,406 KB,2019-05-31,2019,0000914025,PLANTRONICS INC /CA/
6511,https://www.sec.gov/Archives/edgar/data/72573/000095014219001080/0000950142-19-001080-index.htm,72 KB,2019-05-13,2019,0000072573,MOVADO GROUP INC
6517,https://www.sec.gov/Archives/edgar/data/896494/000117891319001627/0001178913-19-001627-index.htm,332 KB,2019-05-30,2019,0000896494,MAGAL SECURITY SYSTEMS LTD
6523,https://www.sec.gov/Archives/edgar/data/1368622/000110465919032807/0001104659-19-032807-index.htm,449 KB,2019-05-30,2019,0001368622,AeroVironment Inc
6529,https://www.sec.gov/Archives/edgar/data/1561627/000156459019020924/0001564590-19-020924-index.htm,87 KB,2019-05-30,2019,0001561627,ExOne Co
6535,https://www.sec.gov/Archives/edgar/data/743988/000074398819000016/0000743988-19-000016-index.htm,29 KB,2019-05-30,2019,0000743988,XILINX INC
6541,https://www.sec.gov/Archives/edgar/data/1015820/000101582019000014/0001015820-19-000014-index.htm,20 KB,2019-05-08,2019,0001015820,QIAGEN NV
6547,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000109/0001045810-19-000109-index.htm,312 KB,2019-05-31,2019,0001045810,NVIDIA CORP
6553,https://www.sec.gov/Archives/edgar/data/1111335/000119312519161339/0001193125-19-161339-index.htm,133 KB,2019-05-30,2019,0001111335,VISTEON CORP
6559,https://www.sec.gov/Archives/edgar/data/730255/000156459019021267/0001564590-19-021267-index.htm,447 KB,2019-05-31,2019,0000730255,CalAmp Corp.
6565,https://www.sec.gov/Archives/edgar/data/1551182/000155118219000139/0001551182-19-000139-index.htm,452 KB,2019-05-24,2019,0001551182,Eaton Corp plc
6571,https://www.sec.gov/Archives/edgar/data/104889/000010488919000023/0000104889-19-000023-index.htm,1 MB,2019-05-30,2019,0000104889,Graham Holdings Co
6577,https://www.sec.gov/Archives/edgar/data/1094517/000119312519161762/0001193125-19-161762-index.htm,40 KB,2019-05-31,2019,0001094517,TOYOTA MOTOR CORP/
6583,https://www.sec.gov/Archives/edgar/data/1038074/000110465919032437/0001104659-19-032437-index.htm,254 KB,2019-05-29,2019,0001038074,SILICON LABORATORIES INC.
6589,https://www.sec.gov/Archives/edgar/data/56978/000005697819000057/0000056978-19-000057-index.htm,597 KB,2019-05-17,2019,0000056978,KULICKE & SOFFA INDUSTRIES INC
6595,https://www.sec.gov/Archives/edgar/data/1121788/000161577419008865/0001615774-19-008865-index.htm,40 KB,2019-05-31,2019,0001121788,GARMIN LTD
6609,https://www.sec.gov/Archives/edgar/data/1289308/000128930819000031/0001289308-19-000031-index.htm,226 KB,2019-05-31,2019,0001289308,EnerSys
6615,https://www.sec.gov/Archives/edgar/data/1387467/000138746719000036/0001387467-19-000036-index.htm,40 KB,2019-05-13,2019,0001387467,ALPHA & OMEGA SEMICONDUCTOR Ltd
6621,https://www.sec.gov/Archives/edgar/data/824142/000082414219000117/0000824142-19-000117-index.htm,43 KB,2019-05-30,2019,0000824142,"AAON, INC."
6627,https://www.sec.gov/Archives/edgar/data/1090872/000156459019020328/0001564590-19-020328-index.htm,606 KB,2019-05-23,2019,0001090872,AGILENT TECHNOLOGIES INC
6633,https://www.sec.gov/Archives/edgar/data/1690511/000119312519158924/0001193125-19-158924-index.htm,59 KB,2019-05-29,2019,0001690511,Canada Goose Holdings Inc.
6642,https://www.sec.gov/Archives/edgar/data/1069183/000106918319000075/0001069183-19-000075-index.htm,540 KB,2019-05-31,2019,0001069183,"AXON ENTERPRISE, INC."
6651,https://www.sec.gov/Archives/edgar/data/52795/000005279519000022/0000052795-19-000022-index.htm,78 KB,2019-05-30,2019,0000052795,ANIXTER INTERNATIONAL INC
6657,https://www.sec.gov/Archives/edgar/data/105634/000010563419000112/0000105634-19-000112-index.htm,82 KB,2019-05-20,2019,0000105634,EMCOR GROUP INC
6667,https://www.sec.gov/Archives/edgar/data/1506307/000150630719000095/0001506307-19-000095-index.htm,70 KB,2019-05-21,2019,0001506307,"KINDER MORGAN, INC."
6675,https://www.sec.gov/Archives/edgar/data/943819/000119312519154026/0001193125-19-154026-index.htm,49 KB,2019-05-22,2019,0000943819,RESMED INC
6681,https://www.sec.gov/Archives/edgar/data/75252/000007525219000093/0000075252-19-000093-index.htm,492 KB,2019-05-23,2019,0000075252,OWENS & MINOR INC/VA/
6682,https://www.sec.gov/Archives/edgar/data/1364885/000162828019007433/0001628280-19-007433-index.htm,91 KB,2019-05-31,2019,0001364885,"Spirit AeroSystems Holdings, Inc."
6688,https://www.sec.gov/Archives/edgar/data/1452857/000145285719000014/0001452857-19-000014-index.htm,92 KB,2019-05-07,2019,0001452857,STEEL PARTNERS HOLDINGS L.P.
6697,https://www.sec.gov/Archives/edgar/data/874716/000087471619000021/0000874716-19-000021-index.htm,167 KB,2019-05-31,2019,0000874716,IDEXX LABORATORIES INC /DE
6703,https://www.sec.gov/Archives/edgar/data/1166388/000116638819000091/0001166388-19-000091-index.htm,87 KB,2019-05-30,2019,0001166388,VERINT SYSTEMS INC
6709,https://www.sec.gov/Archives/edgar/data/883569/000088356919000021/0000883569-19-000021-index.htm,53 KB,2019-05-22,2019,0000883569,"Fossil Group, Inc."
6715,https://www.sec.gov/Archives/edgar/data/1378718/000137871819000025/0001378718-19-000025-index.htm,461 KB,2019-05-29,2019,0001378718,"Wesco Aircraft Holdings, Inc"
6724,https://www.sec.gov/Archives/edgar/data/1355444/000129281419001999/0001292814-19-001999-index.htm,63 KB,2019-05-23,2019,0001355444,EMBRAER S.A.
