Year,Type,Count
1999,305B2,53
1999,35-CERT,437
1999,35-CERT/A,11
1999,4,10314
1999,4/A,247
1999,40-17F1,8
1999,40-17F1/A,1
1999,40-17F2,605
1999,40-17F2/A,6
1999,40-17G,2
1999,40-8F-2,1
1999,40-8F-A,17
1999,40-8F-A/A,2
1999,40-8F-L,60
1999,40-8F-L/A,18
1999,40-8F-M,30
1999,40-8F-M/A,7
1999,424A,95
1999,424B1,552
1999,424B2,1050
1999,424B3,5369
1999,424B4,662
1999,424B5,1611
1999,485APOS,3087
1999,485BPOS,6010
1999,485BXT,141
1999,486APOS,8
1999,486BPOS,13
1999,487,510
1999,497,11713
1999,497H2,5
1999,497J,3731
1999,497K1,132
1999,497K2,91
1999,497K3A,17
1999,497K3B,86
1999,5,2516
1999,5/A,81
1999,6-K,861
1999,6-K/A,11
1999,8-A12B,729
1999,8-A12B/A,308
1999,8-A12G,1013
1999,8-A12G/A,249
1999,8-K,26821
1999,8-K/A,2838
1999,8-K12G3,40
1999,8-K12G3/A,3
1999,8-K15D5,1
1999,ARS,112
1999,AW,64
1999,BW-2,4
1999,BW-3,14
1999,DEF 14A,8331
1999,DEF 14C,220
1999,DEF13E3,18
1999,DEF13E3/A,4
1999,DEFA14A,1184
1999,DEFA14C,8
1999,DEFC14A,91
1999,DEFC14C,2
1999,DEFM14A,252
1999,DEFM14C,38
1999,DEFN14A,18
1999,DEFR14A,316
1999,DEFR14C,11
1999,DEFS14A,603
1999,DEFS14C,9
1999,DEL AM,26
1999,DFAN14A,242
1999,DFRN14A,28
1999,F-1,25
1999,F-1/A,82
1999,F-1MEF,1
1999,F-2/A,1
1999,F-3,11
1999,F-3/A,13
1999,F-3DPOS,1
1999,F-3MEF,1
1999,F-4,20
1999,F-4/A,23
1999,F-6,2
1999,F-6/A,2
1999,G-405,1
1999,N-1/A,14
1999,N-14,101
1999,N-14 8C,13
1999,N-14 8C/A,9
1999,N-14/A,59
1999,N-14AE,40
1999,N-14AE/A,15
1999,N-18F1,84
1999,N-1A,163
1999,N-1A/A,246
1999,N-2,172
1999,N-2/A,219
1999,N-23C-1,114
1999,N-23C-1/A,1
1999,N-23C-2,4
1999,N-23C3A,21
1999,N-23C3A/A,2
1999,N-23C3B,30
1999,N-23C3B/A,1
1999,N-23C3C,18
1999,N-27D-1,1
1999,N-2MEF,1
1999,N-3,2
1999,N-3/A,2
1999,N-30B-2,437
1999,N-30D,8181
1999,N-30D/A,130
1999,N-4,149
1999,N-4/A,127
1999,N-54A,3
1999,N-54C,13
1999,N-6F,4
1999,N-6F/A,2
1999,N-8A,276
1999,N-8A/A,62
1999,N-8B-2,28
1999,N-8B-2/A,6
1999,NSAR-A,3239
1999,NSAR-A/A,166
1999,NSAR-AT,14
1999,NSAR-B,3303
1999,NSAR-B/A,249
1999,NSAR-BT,47
1999,NSAR-BT/A,4
1999,NSAR-U,731
1999,NSAR-U/A,11
1999,NT 10-K,1797
1999,NT 10-K/A,36
1999,NT 10-Q,1923
1999,NT 10-Q/A,36
1999,NT 11-K,124
1999,NT 11-K/A,2
1999,NT 15D2/A,3
1999,NT 20-F,10
1999,NT-NSAR,331
1999,NTFNSAR,70
1999,NTN 10K,66
1999,NTN 10Q,99
1999,POS 8C,16
1999,POS AM,1195
1999,POS AMC,82
1999,POS AMI,233
1999,POS EX,69
1999,POS462B,15
1999,POS462C,6
1999,PRE 14A,1849
1999,PRE 14C,152
1999,PRE13E3,37
1999,PRE13E3/A,87
1999,PREA14A,1
1999,PREA14C,1
1999,PREC14A,118
1999,PREC14C,1
1999,PREM14A,188
1999,PREM14C,44
1999,PREN14A,18
1999,PRER14A,560
1999,PRER14C,35
1999,PRES14A,540
1999,PRES14C,12
1999,PRRN14A,108
1999,PX14A6G,7
1999,REGDEX,14
1999,REGDEX/A,1
1999,RW,377
1999,S-1,960
1999,S-1/A,3056
1999,S-11,23
1999,S-11/A,77
1999,S-1MEF,87
1999,S-2,68
1999,S-2/A,72
1999,S-3,2379
1999,S-3/A,2385
1999,S-3D,54
1999,S-3DPOS,34
1999,S-3MEF,106
1999,S-4,1040
1999,S-4 POS,23
1999,S-4/A,1415
1999,S-4EF,4
1999,S-4MEF,12
1999,S-6,634
1999,S-6/A,288
1999,S-8,5113
1999,S-8 POS,734
1999,SB-1,17
1999,SB-1/A,31
1999,SB-2,390
1999,SB-2/A,775
1999,SB-2MEF,6
1999,SC 13D,3249
1999,SC 13D/A,5151
1999,SC 13E1,2
1999,SC 13E1/A,2
1999,SC 13E3,166
1999,SC 13E3/A,418
1999,SC 13E4,146
1999,SC 13E4/A,219
1999,SC 13G,9422
1999,SC 13G/A,12774
1999,SC 14D1,407
1999,SC 14D1/A,1251
1999,SC 14D9,373
1999,SC 14D9/A,482
1999,SC 14F1,76
1999,SC 14F1/A,8
1999,SP 15D2,5
1999,SUPPL,1
1999,T-3,18
1999,T-3/A,7
1999,U-1,79
1999,U-1/A,192
1999,U-12-IA,4
1999,U-12-IB,192
1999,U-13-60,29
1999,U-13-60/A,1
1999,U-33-S,5
1999,U-3A-2,99
1999,U-3A-2/A,11
1999,U-3A3-1,3
1999,U-57,92
1999,U-57/A,42
1999,U-6B-2,87
1999,U-6B-2/A,1
1999,U-7D,7
1999,U-7D/A,9
1999,U-9C-3,63
1999,U-9C-3/A,2
1999,U5A,1
1999,U5S,19
1999,U5S/A,4
1998,10-12B,25
1998,10-12B/A,44
1998,10-12G,94
1998,10-12G/A,136
1998,10-K,6661
1998,10-K/A,1874
1998,10-K405,3150
1998,10-K405/A,568
1998,10-KT,14
1998,10-KT/A,1
1998,10-Q,28194
1998,10-Q/A,2068
1998,10-QT,12
1998,10-QT/A,3
1998,10KSB,2000
1998,10KSB/A,582
1998,10KSB40,532
1998,10KSB40/A,129
1998,10KT405,7
1998,10KT405/A,1
1998,10QSB,7453
1998,10QSB/A,805
1998,10SB12B,5
1998,10SB12B/A,8
1998,10SB12G,175
1998,10SB12G/A,167
1998,11-K,1127
1998,11-K/A,34
1998,11-KT,5
1998,13F-E,252
1998,13F-E/A,25
1998,13F-HR,34
1998,13FCONP,18
1998,13FCONP/A,20
1998,144,65
1998,144/A,25
1998,15-12B,201
1998,15-12B/A,7
1998,15-12G,705
1998,15-12G/A,15
1998,15-15D,708
1998,15-15D/A,9
1998,20-F,75
1998,20-F/A,16
1998,20FR12B,15
1998,20FR12B/A,12
1998,20FR12G,6
1998,20FR12G/A,5
1998,24F-2NT,7973
1998,24F-2NT/A,1215
1998,3,2221
1998,3/A,101
1998,305B2,64
1998,35-CERT,419
1998,35-CERT/A,8
1998,4,9466
1998,4/A,277
1998,40-17F1,10
1998,40-17F2,403
1998,40-17F2/A,5
1998,40-17G,1
1998,40-6C/A,1
1998,424A,92
1998,424B1,624
1998,424B2,1653
1998,424B3,6386
1998,424B4,504
1998,424B5,1812
1998,424B7,3
1998,485APOS,2138
1998,485BPOS,6210
1998,485BXT,51
1998,486APOS,1
1998,486BPOS,13
1998,487,441
1998,497,11742
1998,497H2,7
1998,497J,3786
1998,497K1,86
1998,497K2,31
1998,497K3A,1
1998,497K3B,19
1998,5,1832
1998,5/A,78
1998,6-K,442
1998,6-K/A,6
1998,8-A12B,1022
1998,8-A12B/A,276
1998,8-A12G,961
1998,8-A12G/A,167
1998,8-K,27050
1998,8-K/A,3246
1998,8-K12G3,42
1998,8-K15D5,2
1998,ARS,105
1998,AW,81
1998,BW-2,4
1998,BW-3,5
1998,DEF 14A,8453
1998,DEF 14C,205
1998,DEF13E3,11
1998,DEF13E3/A,18
1998,DEFA14A,1118
1998,DEFA14C,6
1998,DEFC14A,52
1998,DEFC14C,2
1998,DEFM14A,217
1998,DEFM14C,15
1998,DEFN14A,11
1998,DEFR14A,369
1998,DEFR14C,9
1998,DEFS14A,591
1998,DEFS14C,8
1998,DEL AM,33
1998,DFAN14A,345
1998,DFRN14A,35
1998,F-1,12
1998,F-1/A,26
1998,F-2,1
1998,F-3,12
1998,F-3/A,15
1998,F-3DPOS,2
1998,F-4,18
1998,F-4/A,22
1998,G-405,1
1998,G-405N,1
1998,N-1,1
1998,N-1/A,15
1998,N-14,98
1998,N-14/A,60
1998,N-14AE,56
1998,N-14AE/A,6
1998,N-18F1,100
1998,N-18F1/A,3
1998,N-1A,174
1998,N-1A/A,241
1998,N-2,122
1998,N-2/A,144
1998,N-23C-1,86
1998,N-23C-1/A,8
1998,N-23C-2,7
1998,N-23C3A,7
1998,N-23C3B,22
1998,N-23C3C,11
1998,N-27D-1,1
1998,N-2MEF,2
1998,N-3,7
1998,N-3/A,4
1998,N-30B-2,523
1998,N-30D,8010
1998,N-30D/A,112
1998,N-4,107
1998,N-4/A,98
1998,N-5/A,2
1998,N-54A,8
1998,N-54A/A,1
1998,N-54C,7
1998,N-54C/A,1
1998,N-6F,2
1998,N-6F/A,1
1998,N-8A,285
1998,N-8A/A,25
1998,N-8B-2,30
1998,N-8B-2/A,12
1998,NSAR-A,3232
1998,NSAR-A/A,123
1998,NSAR-AT,21
1998,NSAR-AT/A,2
1998,NSAR-B,3226
1998,NSAR-B/A,227
1998,NSAR-BT,32
1998,NSAR-U,671
1998,NSAR-U/A,24
1998,NT 10-K,1639
1998,NT 10-K/A,41
1998,NT 10-Q,1815
1998,NT 10-Q/A,18
1998,NT 11-K,106
1998,NT 15D2,1
1998,NT 15D2/A,1
1998,NT 20-F,6
1998,NT-NSAR,253
1998,NT-NSAR/A,5
1998,NTFNSAR,20
1998,NTN 10K,83
1998,NTN 10Q,94
1998,POS 8C,25
1998,POS AM,1243
1998,POS AMC,58
1998,POS AMI,307
1998,POS EX,36
1998,POS462B,21
1998,POS462C,8
1998,PRE 14A,2035
1998,PRE 14C,128
1998,PRE13E3,44
1998,PRE13E3/A,51
1998,PREC14A,97
1998,PREC14C,1
1998,PREM14A,157
1998,PREM14C,23
1998,PREN14A,16
1998,PRER14A,609
1998,PRER14C,47
1998,PRES14A,580
1998,PRES14C,12
1998,PRRN14A,110
1998,PX14A6G,8
1998,REGDEX,5
1998,REGDEX/A,2
1998,RW,399
1998,S-1,816
1998,S-1/A,2132
1998,S-11,63
1998,S-11/A,180
1998,S-11MEF,1
1998,S-1MEF,52
1998,S-2,103
1998,S-2/A,131
1998,S-20,1
1998,S-2MEF,7
1998,S-3,2799
1998,S-3/A,2272
1998,S-3D,55
1998,S-3DPOS,41
1998,S-3MEF,89
1998,S-4,1417
1998,S-4 POS,32
1998,S-4/A,1889
1998,S-4EF,15
1998,S-4EF/A,5
1998,S-4MEF,24
1998,S-6,570
1998,S-6/A,236
1998,S-8,5208
1998,S-8 POS,761
1998,SB-1,8
1998,SB-1/A,8
1998,SB-2,374
1998,SB-2/A,795
1998,SB-2MEF,13
1998,SC 13D,3424
1998,SC 13D/A,5488
1998,SC 13E1,2
1998,SC 13E1/A,2
1998,SC 13E3,96
1998,SC 13E3/A,318
1998,SC 13E4,127
1998,SC 13E4/A,215
1998,SC 13G,11313
1998,SC 13G/A,12508
1998,SC 14D1,247
1998,SC 14D1/A,1243
1998,SC 14D9,243
1998,SC 14D9/A,444
1998,SC 14F1,55
1998,SC 14F1/A,5
1998,SP 15D2,2
1998,T-3,26
1998,T-3/A,29
1998,U-1,82
1998,U-1/A,202
1998,U-12-IB,165
1998,U-13-60,30
1998,U-13-60/A,1
1998,U-33-S,4
1998,U-3A-2,101
1998,U-3A-2/A,11
1998,U-3A3-1,3
1998,U-57,74
1998,U-57/A,14
1998,U-6B-2,113
1998,U-6B-2/A,2
1998,U-7D,3
1998,U-7D/A,15
1998,U-9C-3,55
1998,U-9C-3/A,4
1998,U5A,3
1998,U5B,3
1998,U5B/A,1
1998,U5S,17
1998,U5S/A,7
1998,X-17A-5,2
1998,X-17A-5/A,2
1997,10-12B,37
1997,10-12B/A,50
1997,10-12G,76
1997,10-12G/A,146
1997,10-C,80
1997,10-C/A,2
1997,10-K,6540
1997,10-K/A,2063
1997,10-K405,3043
1997,10-K405/A,534
1997,10-KT,13
1997,10-KT/A,5
1997,10-Q,28175
1997,10-Q/A,2026
1997,10-QT,17
1997,10-QT/A,10
1997,10KSB,2013
1997,10KSB/A,713
1997,10KSB40,540
1997,10KSB40/A,103
1997,10KT405,8
1997,10KT405/A,3
1997,10QSB,7448
1997,10QSB/A,984
1997,10SB12B,12
1997,10SB12B/A,8
1997,10SB12G,113
1997,10SB12G/A,167
1997,11-K,948
1997,11-K/A,26
1997,11-KT,14
1997,13F-E,212
1997,13F-E/A,15
1997,13F-HR,8
1997,13F-HR/A,1
1997,13FCONP,13
1997,13FCONP/A,15
1997,144,16
1997,144/A,3
1997,15-12B,121
1997,15-12B/A,3
1997,15-12G,565
1997,15-12G/A,14
1997,15-15D,410
1997,15-15D/A,5
1997,20-F,29
1997,20-F/A,3
1997,20FR12B,1
1997,20FR12G,9
1997,20FR12G/A,10
1997,24F-1,3
1997,24F-2EL,11
1997,24F-2NT,6488
1997,24F-2NT/A,82
1997,24F-2TM,147
1997,3,1561
1997,3/A,83
1997,305B2,42
1997,305B2/A,1
1997,35-CERT,468
1997,35-CERT/A,7
1997,4,6595
1997,4/A,123
1997,40-17F2,75
1997,40-17F2/A,1
1997,424A,143
1997,424B1,801
1997,424B2,1831
1997,424B3,5901
1997,424B4,709
1997,424B5,1614
1997,424B7,14
1997,485A24E,14
1997,485A24F,10
1997,485APOS,1522
1997,485B24E,288
1997,485B24F,38
1997,485BPOS,6774
1997,485BXT,36
1997,485BXTF,1
1997,486BPOS,9
1997,487,375
1997,497,12124
1997,497H2,2
1997,497J,3227
1997,5,1174
1997,5/A,21
1997,6-K,183
1997,6-K/A,3
1997,8-A12B,835
1997,8-A12B/A,269
1997,8-A12G,1158
1997,8-A12G/A,206
1997,8-B12B,27
1997,8-B12B/A,2
1997,8-B12G,37
1997,8-B12G/A,3
1997,8-K,23550
1997,8-K/A,2833
1997,8-K12G3,19
1997,8-K12G3/A,1
1997,8-K15D5,17
1997,8A12BEF,31
1997,8A12BT,5
1997,8A12BT/A,2
1997,ARS,147
1997,AW,54
1997,BW-2,3
1997,BW-3,4
1997,DEF 14A,8500
1997,DEF 14C,161
1997,DEF13E3,16
1997,DEF13E3/A,12
1997,DEFA14A,1194
1997,DEFA14C,15
1997,DEFC14A,67
1997,DEFM14A,157
1997,DEFM14C,12
1997,DEFN14A,15
1997,DEFR14A,279
1997,DEFR14C,14
1997,DEFS14A,632
1997,DEFS14C,23
1997,DEL AM,38
1997,DFAN14A,429
1997,DFRN14A,11
1997,F-1,7
1997,F-1/A,28
1997,F-1MEF,2
1997,F-3,10
1997,F-3/A,7
1997,F-4,13
1997,F-4/A,18
1997,N-1/A,20
1997,N-14,21
1997,N-14/A,20
1997,N-14AE,18
1997,N-14AE/A,1
1997,N-18F1,88
1997,N-18F1/A,5
1997,N-1A,69
1997,N-1A EL,119
1997,N-1A EL/A,154
1997,N-1A/A,99
1997,N-2,77
1997,N-2/A,99
1997,N-23C-1,32
1997,N-23C-2,2
1997,N-23C3B,12
1997,N-2MEF,2
1997,N-3,1
1997,N-3 EL,1
1997,N-3 EL/A,1
1997,N-30B-2,526
1997,N-30D,7618
1997,N-30D/A,86
1997,N-4,30
1997,N-4 EL,52
1997,N-4 EL/A,53
1997,N-4/A,25
1997,N-5,2
1997,N-5/A,1
1997,N-54A,12
1997,N-54A/A,2
1997,N-54C,4
1997,N-54C/A,1
1997,N-8A,266
1997,N-8A/A,32
1997,N-8B-2,28
1997,N-8B-2/A,8
1997,N-8B-4,1
1997,N14AE24,56
1997,N14AE24/A,11
1997,N14EL24,37
1997,N14EL24/A,16
1997,NO ACT,1
1997,NSAR-A,3276
1997,NSAR-A/A,169
1997,NSAR-AT,12
1997,NSAR-AT/A,2
1997,NSAR-B,3170
1997,NSAR-B/A,245
1997,NSAR-BT,47
1997,NSAR-BT/A,2
1997,NSAR-U,148
1997,NSAR-U/A,30
1997,NT 10-K,1475
1997,NT 10-K/A,36
1997,NT 10-Q,1747
1997,NT 10-Q/A,16
1997,NT 11-K,65
1997,NT 15D2/A,1
1997,NT 20-F,5
1997,NT-NSAR,216
1997,NT-NSAR/A,10
1997,NTFNSAR,14
1997,NTN 10K,58
1997,NTN 10Q,54
1997,POS 8C,39
1997,POS AM,1276
1997,POS AMC,110
1997,POS AMI,293
1997,POS EX,9
1997,POS462B,14
1997,POS462C,7
1997,PRE 14A,1906
1997,PRE 14C,133
1997,PRE13E3,28
1997,PRE13E3/A,52
1997,PREC14A,93
1997,PREC14C,3
1997,PREM14A,140
1997,PREM14C,16
1997,PREN14A,26
1997,PRER14A,545
1997,PRER14C,50
1997,PRES14A,612
1997,PRES14C,28
1997,PRRN14A,116
1997,PX14A6G,11
1997,REGDEX,2
1997,RW,364
1997,S-1,1013
1997,S-1/A,2488
1997,S-11,75
1997,S-11/A,232
1997,S-11MEF,11
1997,S-1MEF,89
1997,S-2,125
1997,S-2/A,217
1997,S-20,1
1997,S-20/A,2
1997,S-2MEF,8
1997,S-3,2728
1997,S-3/A,2295
1997,S-3D,93
1997,S-3DPOS,52
1997,S-3MEF,111
1997,S-4,1256
1997,S-4 POS,31
1997,S-4/A,1556
1997,S-4EF,17
1997,S-4EF/A,9
1997,S-4MEF,10
1997,S-6,132
1997,S-6/A,49
1997,S-6EL24,358
1997,S-6EL24/A,116
1997,S-8,5185
1997,S-8 POS,729
1997,SB-1,9
1997,SB-1/A,17
1997,SB-2,396
1997,SB-2/A,934
1997,SB-2MEF,9
1997,SC 13D,3837
1997,SC 13D/A,5446
1997,SC 13E3,88
1997,SC 13E3/A,197
1997,SC 13E4,176
1997,SC 13E4/A,296
1997,SC 13G,8831
1997,SC 13G/A,10476
1997,SC 14D1,268
1997,SC 14D1/A,941
1997,SC 14D9,209
1997,SC 14D9/A,407
1997,SC 14F1,42
1997,SC 14F1/A,2
1997,SP 15D2,9
1997,T-3,21
1997,T-3/A,15
1997,U-1,70
1997,U-1/A,188
1997,U-12-IB,21
1997,U-13-60,28
1997,U-13-60/A,2
1997,U-33-S,4
1997,U-3A-2,87
1997,U-3A-2/A,12
1997,U-3A3-1,2
1997,U-57,92
1997,U-57/A,16
1997,U-6B-2,52
1997,U-6B-2/A,1
1997,U-7D/A,2
1997,U-9C-3,22
1997,U5A,1
1997,U5B,1
1997,U5S,16
1997,U5S/A,3
1997,X-17A-5/A,1
1996,10-12B,37
1996,10-12B/A,69
1996,10-12G,49
1996,10-12G/A,91
1996,10-C,745
1996,10-C/A,9
1996,10-K,4251
1996,10-K/A,1483
1996,10-K405,1879
1996,10-K405/A,310
1996,10-KT,8
1996,10-KT/A,1
1996,10-Q,25261
1996,10-Q/A,2290
1996,10-QT,8
1996,10-QT/A,1
1996,10KSB,1052
1996,10KSB/A,494
1996,10KSB40,213
1996,10KSB40/A,42
1996,10KT405,14
1996,10KT405/A,6
1996,10QSB,5670
1996,10QSB/A,884
1996,10SB12B,9
1996,10SB12B/A,6
1996,10SB12G,71
1996,10SB12G/A,79
1996,11-K,809
1996,11-K/A,21
1996,11-KT,6
1996,13F-E,222
1996,13F-E/A,7
1996,13F-HR,5
1996,13F-HR/A,3
1996,13FCONP,10
1996,13FCONP/A,12
1996,144,5
1996,15-12B,49
1996,15-12G,449
1996,15-12G/A,16
1996,15-15D,142
1996,15-15D/A,3
1996,20-F,9
1996,20-F/A,7
1996,20FR12B,2
1996,20FR12B/A,1
1996,20FR12G,4
1996,20FR12G/A,1
1996,24F-1,3
1996,24F-2EL,4
1996,24F-2EL/A,2
1996,24F-2NT,6344
1996,24F-2NT/A,79
1996,24F-2TM,197
1996,3,587
1996,3/A,15
1996,305B2,16
1996,305B2/A,3
1996,35-APP,1
1996,35-CERT,478
1996,35-CERT/A,8
1996,4,2253
1996,4/A,78
1996,40-6C,1
1996,424A,142
1996,424B1,724
1996,424B2,1628
1996,424B3,4415
1996,424B4,579
1996,424B5,1288
1996,424B7,10
1996,485A24E,23
1996,485A24F,6
1996,485APOS,1338
1996,485B24E,581
1996,485B24F,15
1996,485BPOS,6824
1996,485BXT,4
1996,486B24E,2
1996,486BPOS,6
1996,487,364
1996,497,11648
1996,497H2,1
1996,497J,2792
1996,5,160
1996,5/A,5
1996,6-K,43
1996,6-K/A,2
1996,8-A12B,731
1996,8-A12B/A,258
1996,8-A12G,842
1996,8-A12G/A,184
1996,8-B12B,29
1996,8-B12B/A,11
1996,8-B12G,15
1996,8-B12G/A,3
1996,8-K,15378
1996,8-K/A,2142
1996,8-K12G3,8
1996,8-K15D5,5
1996,8-K15D5/A,1
1996,8A12BEF,26
1996,8A12BT,15
1996,8A12BT/A,5
1996,ARS,122
1996,AW,58
1996,BW-2,2
1996,BW-3,4
1996,DEF 14A,5979
1996,DEF 14C,125
1996,DEF13E3,17
1996,DEF13E3/A,37
1996,DEFA14A,988
1996,DEFA14C,6
1996,DEFC14A,40
1996,DEFM14A,149
1996,DEFM14C,12
1996,DEFN14A,31
1996,DEFR14A,211
1996,DEFR14C,7
1996,DEFS14A,414
1996,DEFS14C,13
1996,DEL AM,12
1996,DFAN14A,300
1996,DFRN14A,13
1996,F-1,5
1996,F-1/A,7
1996,F-2/A,1
1996,F-3,2
1996,F-3/A,1
1996,F-4,6
1996,F-4/A,7
1996,G-405,2
1996,N-1/A,32
1996,N-14,6
1996,N-14/A,15
1996,N-18F1,99
1996,N-18F1/A,1
1996,N-1A,31
1996,N-1A EL,143
1996,N-1A EL/A,169
1996,N-1A/A,79
1996,N-2,54
1996,N-2/A,85
1996,N-23C-1,41
1996,N-3 EL,3
1996,N-3 EL/A,4
1996,N-3/A,3
1996,N-30B-2,721
1996,N-30D,7195
1996,N-30D/A,92
1996,N-4,6
1996,N-4 EL,62
1996,N-4 EL/A,61
1996,N-4/A,26
1996,N-5,3
1996,N-5/A,1
1996,N-54A,6
1996,N-54C,3
1996,N-8A,249
1996,N-8A/A,19
1996,N-8B-2,15
1996,N-8B-2/A,6
1996,N14AE24,84
1996,N14AE24/A,21
1996,N14EL24,46
1996,N14EL24/A,23
1996,NO ACT,1
1996,NSAR-A,3219
1996,NSAR-A/A,193
1996,NSAR-AT,14
1996,NSAR-B,3148
1996,NSAR-B/A,232
1996,NSAR-BT,47
1996,NSAR-U,62
1996,NSAR-U/A,2
1996,NT 10-K,738
1996,NT 10-K/A,21
1996,NT 10-Q,1249
1996,NT 10-Q/A,16
1996,NT 11-K,50
1996,NT 11-K/A,1
1996,NT 15D2/A,1
1996,NT-NSAR,100
1996,NT-NSAR/A,15
1996,NTFNSAR,3
1996,NTN 10K,24
1996,NTN 10Q,49
1996,NTN 20F,2
1996,POS 8C,9
1996,POS AM,877
1996,POS AMC,119
1996,POS AMI,320
1996,POS462B,9
1996,POS462C,2
1996,PRE 14A,1583
1996,PRE 14C,82
1996,PRE13E3,30
1996,PRE13E3/A,43
1996,PREA14A,1
1996,PREC14A,59
1996,PREM14A,116
1996,PREM14C,13
1996,PREN14A,31
1996,PRER14A,375
1996,PRER14C,28
1996,PRES14A,426
1996,PRES14C,16
1996,PRRN14A,71
1996,REGDEX,5
1996,REGDEX/A,1
1996,RW,214
1996,S-1,877
1996,S-1/A,2197
1996,S-11,43
1996,S-11/A,97
1996,S-11MEF,4
1996,S-1MEF,81
1996,S-2,95
1996,S-2/A,132
1996,S-20,1
1996,S-2MEF,11
1996,S-3,2110
1996,S-3/A,1871
1996,S-3D,67
1996,S-3DPOS,31
1996,S-3MEF,96
1996,S-4,756
1996,S-4 POS,26
1996,S-4/A,900
1996,S-4EF,4
1996,S-4EF/A,2
1996,S-6,69
1996,S-6/A,9
1996,S-6EL24,391
1996,S-6EL24/A,118
1996,S-8,4098
1996,S-8 POS,524
1996,SB-1,2
1996,SB-1/A,7
1996,SB-2,272
1996,SB-2/A,617
1996,SB-2MEF,11
1996,SC 13D,2308
1996,SC 13D/A,3916
1996,SC 13E1,4
1996,SC 13E1/A,5
1996,SC 13E3,61
1996,SC 13E3/A,190
1996,SC 13E4,122
1996,SC 13E4/A,234
1996,SC 13G,3329
1996,SC 13G/A,6938
1996,SC 14D1,149
1996,SC 14D1/A,693
1996,SC 14D9,190
1996,SC 14D9/A,287
1996,SC 14F1,31
1996,SC 14F1/A,2
1996,SP 15D2,2
1996,T-3,19
1996,T-3/A,6
1996,U-1,91
1996,U-1/A,201
1996,U-12-IB,15
1996,U-13-60,26
1996,U-33-S,3
1996,U-3A-2,75
1996,U-3A-2/A,6
1996,U-3A3-1,1
1996,U-57,42
1996,U-57/A,3
1996,U-6B-2,50
1996,U-7D,3
1996,U-7D/A,2
1996,U5S,16
1996,U5S/A,3
1995,10-12B,4
1995,10-12B/A,2
1995,10-12G,3
1995,10-12G/A,6
1995,10-C,396
1995,10-C/A,12
1995,10-K,2178
1995,10-K/A,901
1995,10-K405,1005
1995,10-K405/A,184
1995,10-KT,6
1995,10-KT/A,2
1995,10-Q,13926
1995,10-Q/A,1663
1995,10-QT,9
1995,10-QT/A,2
1995,10KSB,95
1995,10KSB/A,63
1995,10KSB40,24
1995,10KSB40/A,7
1995,10KT405,3
1995,10KT405/A,3
1995,10QSB,1297
1995,10QSB/A,198
1995,11-K,611
1995,11-K/A,22
1995,11-KT,1
1995,13F-E,232
1995,13F-E/A,28
1995,13F-HR,8
1995,13FCONP,4
1995,13FCONP/A,10
1995,15-12B,23
1995,15-12G,158
1995,15-12G/A,4
1995,15-15D,75
1995,15-15D/A,1
1995,24F-2EL,5
1995,24F-2NT,4970
1995,24F-2NT/A,80
1995,24F-2TM,207
1995,305B2,6
1995,35-APP,1
1995,35-CERT,480
1995,35-CERT/A,10
1995,424A,41
1995,424B1,205
1995,424B2,1517
1995,424B3,4138
1995,424B4,103
1995,424B5,763
1995,485A24E,40
1995,485A24F,4
1995,485APOS,822
1995,485B24E,526
1995,485B24F,5
1995,485BPOS,5357
1995,486BPOS,12
1995,487,312
1995,497,9555
1995,497H2,1
1995,497J,1896
1995,6-K,3
1995,6-K/A,1
1995,8-A12B,285
1995,8-A12B/A,122
1995,8-A12G,97
1995,8-A12G/A,57
1995,8-B12B,22
1995,8-B12B/A,14
1995,8-B12G,4
1995,8-B12G/A,7
1995,8-K,6255
1995,8-K/A,791
1995,8-K15D5,1
1995,8A12BEF,37
1995,8A12BT,6
1995,8A12BT/A,1
1995,ARS,68
1995,AW,48
1995,DEF 14A,3713
1995,DEF 14C,49
1995,DEF13E3,9
1995,DEF13E3/A,7
1995,DEFA14A,522
1995,DEFA14C,5
1995,DEFC14A,26
1995,DEFM14A,60
1995,DEFM14C,7
1995,DEFN14A,3
1995,DEFR14A,121
1995,DEFS14A,183
1995,DEFS14C,2
1995,DEL AM,6
1995,DFAN14A,64
1995,DFRN14A,2
1995,F-3,2
1995,F-3/A,2
1995,G-405,1
1995,N-1/A,12
1995,N-14,4
1995,N-14/A,14
1995,N-18F1,84
1995,N-18F1/A,1
1995,N-1A,31
1995,N-1A EL,54
1995,N-1A EL/A,88
1995,N-1A/A,38
1995,N-2,32
1995,N-2/A,56
1995,N-23C-1,28
1995,N-3,1
1995,N-3 EL,1
1995,N-3 EL/A,1
1995,N-30B-2,668
1995,N-30D,4423
1995,N-30D/A,40
1995,N-4,6
1995,N-4 EL,29
1995,N-4 EL/A,24
1995,N-4/A,12
1995,N-8A,115
1995,N-8A/A,17
1995,N-8B-2,13
1995,N-8B-2/A,22
1995,N14AE24,80
1995,N14AE24/A,25
1995,N14EL24,57
1995,N14EL24/A,32
1995,NSAR-A,2802
1995,NSAR-A/A,187
1995,NSAR-AT,19
1995,NSAR-AT/A,1
1995,NSAR-B,2619
1995,NSAR-B/A,187
1995,NSAR-BT,50
1995,NSAR-BT/A,6
1995,NSAR-U,9
1995,NT 10-K,186
1995,NT 10-K/A,6
1995,NT 10-Q,351
