,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
4252,https://www.sec.gov/Archives/edgar/data/1487101/000148710117000022/0001487101-17-000022-index.htm,82 KB,0001487101-17-000022,2017-05-31,2017,0001487101,KEYW HOLDING CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4258,https://www.sec.gov/Archives/edgar/data/1166126/000116612617000025/0001166126-17-000025-index.htm,201 KB,0001166126-17-000025,2017-05-31,2017,0001166126,J C PENNEY CO INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4266,https://www.sec.gov/Archives/edgar/data/320193/000119312517159397/0001193125-17-159397-index.htm,835 KB,0001193125-17-159397,2017-05-05,2017,0000320193,Apple Inc.,6,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
4272,https://www.sec.gov/Archives/edgar/data/1091883/000109188317000035/0001091883-17-000035-index.htm,57 KB,0001091883-17-000035,2017-05-31,2017,0001091883,CIRCOR INTERNATIONAL INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4278,https://www.sec.gov/Archives/edgar/data/65270/000006527017000008/0000065270-17-000008-index.htm,506 KB,0000065270-17-000008,2017-05-26,2017,0000065270,METHODE ELECTRONICS INC,4,"['FORM SD FOR METHODE ELECTRONICS, INC FILED MAY 26, 2017', 'EXHIBIT 1.01', 'CSFI LOGO', 'Complete submission text file']"
4288,https://www.sec.gov/Archives/edgar/data/1411207/000119312517185500/0001193125-17-185500-index.htm,308 KB,0001193125-17-185500,2017-05-26,2017,0001411207,Allison Transmission Holdings Inc,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
4294,https://www.sec.gov/Archives/edgar/data/8868/000000886817000028/0000008868-17-000028-index.htm,54 KB,0000008868-17-000028,2017-05-26,2017,0000008868,AVON PRODUCTS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4300,https://www.sec.gov/Archives/edgar/data/1493594/000119312517187393/0001193125-17-187393-index.htm,165 KB,0001193125-17-187393,2017-05-30,2017,0001493594,"MACOM Technology Solutions Holdings, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4306,https://www.sec.gov/Archives/edgar/data/1537054/000119312517188743/0001193125-17-188743-index.htm,25 KB,0001193125-17-188743,2017-05-31,2017,0001537054,Gogo Inc.,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4317,https://www.sec.gov/Archives/edgar/data/896156/000143774917010298/0001437749-17-010298-index.htm,39 KB,0001437749-17-010298,2017-05-30,2017,0000896156,ETHAN ALLEN INTERIORS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4323,https://www.sec.gov/Archives/edgar/data/859163/000085916317000033/0000859163-17-000033-index.htm,154 KB,0000859163-17-000033,2017-05-25,2017,0000859163,AVX Corp,6,"['', '', '', '', '', 'Complete submission text file']"
4330,https://www.sec.gov/Archives/edgar/data/912767/000155837017004600/0001558370-17-004600-index.htm,508 KB,0001558370-17-004600,2017-05-31,2017,0000912767,UNIVERSAL FOREST PRODUCTS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4336,https://www.sec.gov/Archives/edgar/data/1660690/000166069017000064/0001660690-17-000064-index.htm,139 KB,0001660690-17-000064,2017-05-31,2017,0001660690,"Versum Materials, Inc.",5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
4339,https://www.sec.gov/Archives/edgar/data/817720/000119312517189289/0001193125-17-189289-index.htm,97 KB,0001193125-17-189289,2017-05-31,2017,0000817720,SYNAPTICS Inc,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4345,https://www.sec.gov/Archives/edgar/data/1011570/000101157017000026/0001011570-17-000026-index.htm,586 KB,0001011570-17-000026,2017-05-31,2017,0001011570,KNOLL INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4351,https://www.sec.gov/Archives/edgar/data/1122411/000095010317005126/0000950103-17-005126-index.htm,409 KB,0000950103-17-005126,2017-05-31,2017,0001122411,"ASE Technology Holding Co., Ltd.",4,"['FORM SD', 'GRAPHIC', 'EXHIBIT 1.1', 'Complete submission text file']"
4357,https://www.sec.gov/Archives/edgar/data/1067701/000119312517189290/0001193125-17-189290-index.htm,34 KB,0001193125-17-189290,2017-05-31,2017,0001067701,"UNITED RENTALS, INC.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4369,https://www.sec.gov/Archives/edgar/data/896841/000089684117000130/0000896841-17-000130-index.htm,306 KB,0000896841-17-000130,2017-06-02,2017,0000896841,"AVID TECHNOLOGY, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4374,https://www.sec.gov/Archives/edgar/data/1158114/000168316817001420/0001683168-17-001420-index.htm,301 KB,0001683168-17-001420,2017-05-26,2017,0001158114,"APPLIED OPTOELECTRONICS, INC.",3,"['FORM SD', 'CONFLICT MINERALS DISCLOSURE', 'Complete submission text file']"
4376,https://www.sec.gov/Archives/edgar/data/1374128/000119312517189414/0001193125-17-189414-index.htm,36 KB,0001193125-17-189414,2017-05-31,2017,0001374128,ENTELLUS MEDICAL INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4385,https://www.sec.gov/Archives/edgar/data/6955/000000695517000024/0000006955-17-000024-index.htm,123 KB,0000006955-17-000024,2017-05-31,2017,0000006955,ACTUANT CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4390,https://www.sec.gov/Archives/edgar/data/854800/000121390017005976/0001213900-17-005976-index.htm,34 KB,0001213900-17-005976,2017-05-30,2017,0000854800,"MICT, Inc.",3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT AS REQUIRED BY ITEMS 1.01 AND 1.02 OF THIS FORM', 'Complete submission text file']"
4396,https://www.sec.gov/Archives/edgar/data/58492/000119312517185045/0001193125-17-185045-index.htm,82 KB,0001193125-17-185045,2017-05-26,2017,0000058492,LEGGETT & PLATT INC,3,"['FORM SD', '2016 CONFLICT MINERALS REPORT OF LEGGETT & PLATT, INCORPORATED', 'Complete submission text file']"
4402,https://www.sec.gov/Archives/edgar/data/1065696/000106569617000029/0001065696-17-000029-index.htm,1 MB,0001065696-17-000029,2017-05-30,2017,0001065696,LKQ CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4420,https://www.sec.gov/Archives/edgar/data/946936/000117494717000932/0001174947-17-000932-index.htm,33 KB,0001174947-17-000932,2017-05-26,2017,0000946936,DESWELL INDUSTRIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4426,https://www.sec.gov/Archives/edgar/data/1488917/000089710117000688/0000897101-17-000688-index.htm,273 KB,0000897101-17-000688,2017-05-31,2017,0001488917,"Electromed, Inc.",3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4429,https://www.sec.gov/Archives/edgar/data/67279/000143774917008368/0001437749-17-008368-index.htm,70 KB,0001437749-17-008368,2017-05-09,2017,0000067279,MOCON INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4435,https://www.sec.gov/Archives/edgar/data/1076930/000156459017011899/0001564590-17-011899-index.htm,503 KB,0001564590-17-011899,2017-05-31,2017,0001076930,NOVANTA INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4441,https://www.sec.gov/Archives/edgar/data/897077/000089707717000088/0000897077-17-000088-index.htm,60 KB,0000897077-17-000088,2017-05-26,2017,0000897077,ALAMO GROUP INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4446,https://www.sec.gov/Archives/edgar/data/1544229/000119312517185521/0001193125-17-185521-index.htm,171 KB,0001193125-17-185521,2017-05-26,2017,0001544229,"Engility Holdings, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4456,https://www.sec.gov/Archives/edgar/data/1306830/000130683017000160/0001306830-17-000160-index.htm,62 KB,0001306830-17-000160,2017-05-30,2017,0001306830,Celanese Corp,3,"['SD', '', 'Complete submission text file']"
4460,https://www.sec.gov/Archives/edgar/data/1388133/000114036117022623/0001140361-17-022623-index.htm,63 KB,0001140361-17-022623,2017-05-30,2017,0001388133,ShoreTel Inc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4472,https://www.sec.gov/Archives/edgar/data/886346/000088634617000076/0000886346-17-000076-index.htm,45 KB,0000886346-17-000076,2017-05-26,2017,0000886346,KADANT INC,3,"['KAI FORM SD 05-26-2017', 'KAI FORM SD EXHIBIT 1.01 05-26-2017', 'Complete submission text file']"
4482,https://www.sec.gov/Archives/edgar/data/742278/000157104917005518/0001571049-17-005518-index.htm,52 KB,0001571049-17-005518,2017-05-31,2017,0000742278,RPC INC,4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
4487,https://www.sec.gov/Archives/edgar/data/1110647/000162828017006099/0001628280-17-006099-index.htm,230 KB,0001628280-17-006099,2017-05-31,2017,0001110647,"OCLARO, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4499,https://www.sec.gov/Archives/edgar/data/1078075/000119312517189287/0001193125-17-189287-index.htm,62 KB,0001193125-17-189287,2017-05-31,2017,0001078075,NETSCOUT SYSTEMS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4505,https://www.sec.gov/Archives/edgar/data/1320461/000132046117000036/0001320461-17-000036-index.htm,132 KB,0001320461-17-000036,2017-05-31,2017,0001320461,Cooper-Standard Holdings Inc.,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4511,https://www.sec.gov/Archives/edgar/data/792987/000079298717000021/0000792987-17-000021-index.htm,447 KB,0000792987-17-000021,2017-05-15,2017,0000792987,ASTEC INDUSTRIES INC,3,"['CONFLICT MINERALS', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4515,https://www.sec.gov/Archives/edgar/data/1348334/000119312517189236/0001193125-17-189236-index.htm,24 KB,0001193125-17-189236,2017-05-31,2017,0001348334,BARRACUDA NETWORKS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4520,https://www.sec.gov/Archives/edgar/data/1385157/000110465917036205/0001104659-17-036205-index.htm,1 MB,0001104659-17-036205,2017-05-30,2017,0001385157,TE Connectivity Ltd.,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
4524,https://www.sec.gov/Archives/edgar/data/1291361/000117891317001570/0001178913-17-001570-index.htm,468 KB,0001178913-17-001570,2017-05-23,2017,0001291361,Syneron Medical Ltd.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4536,https://www.sec.gov/Archives/edgar/data/80035/000114420417030743/0001144204-17-030743-index.htm,34 KB,0001144204-17-030743,2017-06-02,2017,0000080035,PREFORMED LINE PRODUCTS CO,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4541,https://www.sec.gov/Archives/edgar/data/1590584/000143774917010461/0001437749-17-010461-index.htm,319 KB,0001437749-17-010461,2017-06-01,2017,0001590584,Civeo Corp,3,"['FORM SD/A', 'EXHIBIT 1.01', 'Complete submission text file']"
4542,https://www.sec.gov/Archives/edgar/data/1590584/000143774917010034/0001437749-17-010034-index.htm,311 KB,0001437749-17-010034,2017-05-25,2017,0001590584,Civeo Corp,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4547,https://www.sec.gov/Archives/edgar/data/1018840/000101884017000017/0001018840-17-000017-index.htm,90 KB,0001018840-17-000017,2017-05-26,2017,0001018840,ABERCROMBIE & FITCH CO /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4553,https://www.sec.gov/Archives/edgar/data/874710/000114420417030288/0001144204-17-030288-index.htm,34 KB,0001144204-17-030288,2017-05-31,2017,0000874710,ALLIED HEALTHCARE PRODUCTS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4559,https://www.sec.gov/Archives/edgar/data/1104657/000110465717000109/0001104657-17-000109-index.htm,399 KB,0001104657-17-000109,2017-05-31,2017,0001104657,MATERION Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4571,https://www.sec.gov/Archives/edgar/data/1000228/000100022817000029/0001000228-17-000029-index.htm,30 KB,0001000228-17-000029,2017-05-24,2017,0001000228,HENRY SCHEIN INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4583,https://www.sec.gov/Archives/edgar/data/1607962/000114420417030374/0001144204-17-030374-index.htm,361 KB,0001144204-17-030374,2017-05-31,2017,0001607962,ReWalk Robotics Ltd.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4595,https://www.sec.gov/Archives/edgar/data/80172/000089710117000689/0000897101-17-000689-index.htm,24 KB,0000897101-17-000689,2017-05-31,2017,0000080172,NATIONAL PRESTO INDUSTRIES INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4601,https://www.sec.gov/Archives/edgar/data/1039399/000103939917000046/0001039399-17-000046-index.htm,84 KB,0001039399-17-000046,2017-05-31,2017,0001039399,FORMFACTOR INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4610,https://www.sec.gov/Archives/edgar/data/772406/000119312517189205/0001193125-17-189205-index.htm,188 KB,0001193125-17-189205,2017-05-31,2017,0000772406,"CIRRUS LOGIC, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4617,https://www.sec.gov/Archives/edgar/data/37472/000089710117000690/0000897101-17-000690-index.htm,28 KB,0000897101-17-000690,2017-05-31,2017,0000037472,FLEXSTEEL INDUSTRIES INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4626,https://www.sec.gov/Archives/edgar/data/1405041/000162482617000030/0001624826-17-000030-index.htm,100 KB,0001624826-17-000030,2017-05-31,2017,0001405041,Momentive Performance Materials Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4632,https://www.sec.gov/Archives/edgar/data/1096752/000109675217000025/0001096752-17-000025-index.htm,874 KB,0001096752-17-000025,2017-05-30,2017,0001096752,EDGEWELL PERSONAL CARE Co,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4638,https://www.sec.gov/Archives/edgar/data/1060822/000119312517189431/0001193125-17-189431-index.htm,61 KB,0001193125-17-189431,2017-05-31,2017,0001060822,CARTERS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4645,https://www.sec.gov/Archives/edgar/data/216085/000021608517000019/0000216085-17-000019-index.htm,228 KB,0000216085-17-000019,2017-05-23,2017,0000216085,HAVERTY FURNITURE COMPANIES INC,4,"['', '', '', 'Complete submission text file']"
4650,https://www.sec.gov/Archives/edgar/data/106040/000119312517189443/0001193125-17-189443-index.htm,263 KB,0001193125-17-189443,2017-05-31,2017,0000106040,WESTERN DIGITAL CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4656,https://www.sec.gov/Archives/edgar/data/355811/000035581117000033/0000355811-17-000033-index.htm,74 KB,0000355811-17-000033,2017-05-19,2017,0000355811,GENTEX CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4662,https://www.sec.gov/Archives/edgar/data/1419612/000117891317001609/0001178913-17-001609-index.htm,1 MB,0001178913-17-001609,2017-05-25,2017,0001419612,"SOLAREDGE TECHNOLOGIES, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4666,https://www.sec.gov/Archives/edgar/data/1037868/000119312517186958/0001193125-17-186958-index.htm,374 KB,0001193125-17-186958,2017-05-30,2017,0001037868,AMETEK INC/,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
4672,https://www.sec.gov/Archives/edgar/data/711377/000119312517189149/0001193125-17-189149-index.htm,25 KB,0001193125-17-189149,2017-05-31,2017,0000711377,NEOGEN CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4678,https://www.sec.gov/Archives/edgar/data/1274494/000127449417000028/0001274494-17-000028-index.htm,959 KB,0001274494-17-000028,2017-05-31,2017,0001274494,"FIRST SOLAR, INC.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4690,https://www.sec.gov/Archives/edgar/data/1163739/000155837017004549/0001558370-17-004549-index.htm,71 KB,0001558370-17-004549,2017-05-26,2017,0001163739,NABORS INDUSTRIES LTD,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4702,https://www.sec.gov/Archives/edgar/data/923120/000119312517187535/0001193125-17-187535-index.htm,30 KB,0001193125-17-187535,2017-05-30,2017,0000923120,GREENBRIER COMPANIES INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4708,https://www.sec.gov/Archives/edgar/data/928876/000117891317001651/0001178913-17-001651-index.htm,90 KB,0001178913-17-001651,2017-05-30,2017,0000928876,TOWER SEMICONDUCTOR LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4721,https://www.sec.gov/Archives/edgar/data/89439/000008943917000034/0000089439-17-000034-index.htm,78 KB,0000089439-17-000034,2017-05-26,2017,0000089439,MUELLER INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4727,https://www.sec.gov/Archives/edgar/data/48287/000004828717000125/0000048287-17-000125-index.htm,73 KB,0000048287-17-000125,2017-05-30,2017,0000048287,HNI CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4739,https://www.sec.gov/Archives/edgar/data/943034/000094303417000041/0000943034-17-000041-index.htm,39 KB,0000943034-17-000041,2017-05-31,2017,0000943034,IMAGE SENSING SYSTEMS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4749,https://www.sec.gov/Archives/edgar/data/928054/000092805417000076/0000928054-17-000076-index.htm,67 KB,0000928054-17-000076,2017-05-31,2017,0000928054,FLOTEK INDUSTRIES INC/CN/,4,"['FORM SD', 'EXHIBIT 1.01 - CONFLICT MINERALS REPORT', '', 'Complete submission text file']"
4755,https://www.sec.gov/Archives/edgar/data/1029831/000102983117000017/0001029831-17-000017-index.htm,88 KB,0001029831-17-000017,2017-05-26,2017,0001029831,HILLMAN COMPANIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4761,https://www.sec.gov/Archives/edgar/data/815556/000081555617000026/0000815556-17-000026-index.htm,69 KB,0000815556-17-000026,2017-05-25,2017,0000815556,FASTENAL CO,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4767,https://www.sec.gov/Archives/edgar/data/811212/000143774917010380/0001437749-17-010380-index.htm,46 KB,0001437749-17-010380,2017-05-31,2017,0000811212,CESCA THERAPEUTICS INC.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4775,https://www.sec.gov/Archives/edgar/data/1117795/000119312517183194/0001193125-17-183194-index.htm,158 KB,0001193125-17-183194,2017-05-25,2017,0001117795,CHINA MOBILE LTD /ADR/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4781,https://www.sec.gov/Archives/edgar/data/30625/000119312517188681/0001193125-17-188681-index.htm,226 KB,0001193125-17-188681,2017-05-31,2017,0000030625,FLOWSERVE CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4788,https://www.sec.gov/Archives/edgar/data/916529/000118518517001291/0001185185-17-001291-index.htm,57 KB,0001185185-17-001291,2017-05-30,2017,0000916529,AROTECH CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4794,https://www.sec.gov/Archives/edgar/data/1024795/000156459017011667/0001564590-17-011667-index.htm,93 KB,0001564590-17-011667,2017-05-25,2017,0001024795,"HELIOS TECHNOLOGIES, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4802,https://www.sec.gov/Archives/edgar/data/1166003/000119312517189513/0001193125-17-189513-index.htm,29 KB,0001193125-17-189513,2017-05-31,2017,0001166003,"XPO Logistics, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
