,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
4322,https://www.sec.gov/Archives/edgar/data/859163/000143774918010687/0001437749-18-010687-index.htm,83 KB,0001437749-18-010687,2018-05-25,2018,0000859163,AVX Corp,6,"['FORM SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
4329,https://www.sec.gov/Archives/edgar/data/912767/000155837018005038/0001558370-18-005038-index.htm,720 KB,0001558370-18-005038,2018-05-31,2018,0000912767,UNIVERSAL FOREST PRODUCTS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4335,https://www.sec.gov/Archives/edgar/data/1660690/000166069018000088/0001660690-18-000088-index.htm,186 KB,0001660690-18-000088,2018-05-31,2018,0001660690,"Versum Materials, Inc.",5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
4338,https://www.sec.gov/Archives/edgar/data/817720/000119312518180326/0001193125-18-180326-index.htm,115 KB,0001193125-18-180326,2018-05-31,2018,0000817720,SYNAPTICS Inc,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4344,https://www.sec.gov/Archives/edgar/data/1011570/000101157018000035/0001011570-18-000035-index.htm,449 KB,0001011570-18-000035,2018-05-31,2018,0001011570,KNOLL INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4350,https://www.sec.gov/Archives/edgar/data/1122411/000095010318005244/0000950103-18-005244-index.htm,314 KB,0000950103-18-005244,2018-04-27,2018,0001122411,"ASE Technology Holding Co., Ltd.",4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
4356,https://www.sec.gov/Archives/edgar/data/1067701/000119312518180385/0001193125-18-180385-index.htm,29 KB,0001193125-18-180385,2018-05-31,2018,0001067701,"UNITED RENTALS, INC.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4368,https://www.sec.gov/Archives/edgar/data/896841/000089684118000089/0000896841-18-000089-index.htm,302 KB,0000896841-18-000089,2018-05-31,2018,0000896841,"AVID TECHNOLOGY, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4373,https://www.sec.gov/Archives/edgar/data/1158114/000168316818001558/0001683168-18-001558-index.htm,239 KB,0001683168-18-001558,2018-05-30,2018,0001158114,"APPLIED OPTOELECTRONICS, INC.",3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4384,https://www.sec.gov/Archives/edgar/data/6955/000000695518000023/0000006955-18-000023-index.htm,133 KB,0000006955-18-000023,2018-05-30,2018,0000006955,ACTUANT CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4389,https://www.sec.gov/Archives/edgar/data/854800/000121390018006991/0001213900-18-006991-index.htm,30 KB,0001213900-18-006991,2018-05-30,2018,0000854800,"MICT, Inc.",3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT AS REQUIRED BY ITEMS 1.01 AND 1.02 OF THIS FORM', 'Complete submission text file']"
4395,https://www.sec.gov/Archives/edgar/data/58492/000119312518178589/0001193125-18-178589-index.htm,104 KB,0001193125-18-178589,2018-05-30,2018,0000058492,LEGGETT & PLATT INC,3,"['FORM SD', '2017 CONFLICT MINERALS REPORT OF LEGGETT & PLATT, INCORPORATED', 'Complete submission text file']"
4401,https://www.sec.gov/Archives/edgar/data/1065696/000106569618000030/0001065696-18-000030-index.htm,724 KB,0001065696-18-000030,2018-05-25,2018,0001065696,LKQ CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4419,https://www.sec.gov/Archives/edgar/data/946936/000117494718000905/0001174947-18-000905-index.htm,51 KB,0001174947-18-000905,2018-05-29,2018,0000946936,DESWELL INDUSTRIES INC,3,"['FORM SD', 'SUMMARY OF FINDINGS', 'Complete submission text file']"
4425,https://www.sec.gov/Archives/edgar/data/1488917/000089710118000551/0000897101-18-000551-index.htm,280 KB,0000897101-18-000551,2018-05-31,2018,0001488917,"Electromed, Inc.",3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4434,https://www.sec.gov/Archives/edgar/data/1076930/000156459018014786/0001564590-18-014786-index.htm,500 KB,0001564590-18-014786,2018-05-31,2018,0001076930,NOVANTA INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4440,https://www.sec.gov/Archives/edgar/data/897077/000089707718000081/0000897077-18-000081-index.htm,60 KB,0000897077-18-000081,2018-05-30,2018,0000897077,ALAMO GROUP INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4445,https://www.sec.gov/Archives/edgar/data/1544229/000156459018017433/0001564590-18-017433-index.htm,345 KB,0001564590-18-017433,2018-07-25,2018,0001544229,"Engility Holdings, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4455,https://www.sec.gov/Archives/edgar/data/1306830/000130683018000149/0001306830-18-000149-index.htm,62 KB,0001306830-18-000149,2018-05-29,2018,0001306830,Celanese Corp,3,"['SD', '', 'Complete submission text file']"
4471,https://www.sec.gov/Archives/edgar/data/886346/000088634618000064/0000886346-18-000064-index.htm,46 KB,0000886346-18-000064,2018-05-25,2018,0000886346,KADANT INC,3,"['KAI FORM SD 05-25-2018', 'KAI FORM SD EXHIBIT 1.01 05-25-2018', 'Complete submission text file']"
4481,https://www.sec.gov/Archives/edgar/data/742278/000114420418031960/0001144204-18-031960-index.htm,45 KB,0001144204-18-031960,2018-05-31,2018,0000742278,RPC INC,4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
4486,https://www.sec.gov/Archives/edgar/data/1110647/000162828018007424/0001628280-18-007424-index.htm,75 KB,0001628280-18-007424,2018-05-31,2018,0001110647,"OCLARO, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4498,https://www.sec.gov/Archives/edgar/data/1078075/000119312518180320/0001193125-18-180320-index.htm,59 KB,0001193125-18-180320,2018-05-31,2018,0001078075,NETSCOUT SYSTEMS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4504,https://www.sec.gov/Archives/edgar/data/1320461/000132046118000023/0001320461-18-000023-index.htm,132 KB,0001320461-18-000023,2018-05-31,2018,0001320461,Cooper-Standard Holdings Inc.,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4510,https://www.sec.gov/Archives/edgar/data/792987/000079298718000022/0000792987-18-000022-index.htm,484 KB,0000792987-18-000022,2018-05-16,2018,0000792987,ASTEC INDUSTRIES INC,3,"['CONFLICT MINERALS', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4519,https://www.sec.gov/Archives/edgar/data/1385157/000110465918036712/0001104659-18-036712-index.htm,1 MB,0001104659-18-036712,2018-05-30,2018,0001385157,TE Connectivity Ltd.,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
4535,https://www.sec.gov/Archives/edgar/data/80035/000114420418030898/0001144204-18-030898-index.htm,37 KB,0001144204-18-030898,2018-05-25,2018,0000080035,PREFORMED LINE PRODUCTS CO,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4546,https://www.sec.gov/Archives/edgar/data/1018840/000101884018000027/0001018840-18-000027-index.htm,104 KB,0001018840-18-000027,2018-05-24,2018,0001018840,ABERCROMBIE & FITCH CO /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4552,https://www.sec.gov/Archives/edgar/data/874710/000114420418031541/0001144204-18-031541-index.htm,34 KB,0001144204-18-031541,2018-05-30,2018,0000874710,ALLIED HEALTHCARE PRODUCTS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4558,https://www.sec.gov/Archives/edgar/data/1104657/000110465718000057/0001104657-18-000057-index.htm,428 KB,0001104657-18-000057,2018-05-31,2018,0001104657,MATERION Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4570,https://www.sec.gov/Archives/edgar/data/1000228/000100022818000026/0001000228-18-000026-index.htm,30 KB,0001000228-18-000026,2018-05-24,2018,0001000228,HENRY SCHEIN INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4582,https://www.sec.gov/Archives/edgar/data/1607962/000121390018007050/0001213900-18-007050-index.htm,345 KB,0001213900-18-007050,2018-05-31,2018,0001607962,ReWalk Robotics Ltd.,3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT OF REWALK ROBOTICS LTD. FOR THE YEAR ENDED DECEMBER 31,', 'Complete submission text file']"
4594,https://www.sec.gov/Archives/edgar/data/80172/000089710118000528/0000897101-18-000528-index.htm,25 KB,0000897101-18-000528,2018-05-25,2018,0000080172,NATIONAL PRESTO INDUSTRIES INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4600,https://www.sec.gov/Archives/edgar/data/1039399/000103939918000064/0001039399-18-000064-index.htm,74 KB,0001039399-18-000064,2018-06-01,2018,0001039399,FORMFACTOR INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4609,https://www.sec.gov/Archives/edgar/data/772406/000119312518180269/0001193125-18-180269-index.htm,186 KB,0001193125-18-180269,2018-05-31,2018,0000772406,"CIRRUS LOGIC, INC.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4616,https://www.sec.gov/Archives/edgar/data/37472/000089710118000548/0000897101-18-000548-index.htm,28 KB,0000897101-18-000548,2018-05-31,2018,0000037472,FLEXSTEEL INDUSTRIES INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4625,https://www.sec.gov/Archives/edgar/data/1405041/000162482618000029/0001624826-18-000029-index.htm,95 KB,0001624826-18-000029,2018-05-31,2018,0001405041,Momentive Performance Materials Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4631,https://www.sec.gov/Archives/edgar/data/1096752/000109675218000024/0001096752-18-000024-index.htm,100 KB,0001096752-18-000024,2018-05-30,2018,0001096752,EDGEWELL PERSONAL CARE Co,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4637,https://www.sec.gov/Archives/edgar/data/1060822/000119312518172086/0001193125-18-172086-index.htm,57 KB,0001193125-18-172086,2018-05-23,2018,0001060822,CARTERS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4644,https://www.sec.gov/Archives/edgar/data/216085/000021608518000026/0000216085-18-000026-index.htm,228 KB,0000216085-18-000026,2018-05-24,2018,0000216085,HAVERTY FURNITURE COMPANIES INC,4,"['', '', '', 'Complete submission text file']"
4649,https://www.sec.gov/Archives/edgar/data/106040/000119312518180391/0001193125-18-180391-index.htm,183 KB,0001193125-18-180391,2018-05-31,2018,0000106040,WESTERN DIGITAL CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4655,https://www.sec.gov/Archives/edgar/data/355811/000035581118000030/0000355811-18-000030-index.htm,73 KB,0000355811-18-000030,2018-05-30,2018,0000355811,GENTEX CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4661,https://www.sec.gov/Archives/edgar/data/1419612/000117891318001782/0001178913-18-001782-index.htm,1 MB,0001178913-18-001782,2018-05-29,2018,0001419612,"SOLAREDGE TECHNOLOGIES, INC.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4665,https://www.sec.gov/Archives/edgar/data/1037868/000119312518173475/0001193125-18-173475-index.htm,329 KB,0001193125-18-173475,2018-05-24,2018,0001037868,AMETEK INC/,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
4671,https://www.sec.gov/Archives/edgar/data/711377/000119312518179901/0001193125-18-179901-index.htm,25 KB,0001193125-18-179901,2018-05-31,2018,0000711377,NEOGEN CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4677,https://www.sec.gov/Archives/edgar/data/1274494/000127449418000032/0001274494-18-000032-index.htm,829 KB,0001274494-18-000032,2018-05-30,2018,0001274494,"FIRST SOLAR, INC.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4689,https://www.sec.gov/Archives/edgar/data/1163739/000110465918037233/0001104659-18-037233-index.htm,40 KB,0001104659-18-037233,2018-05-31,2018,0001163739,NABORS INDUSTRIES LTD,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4701,https://www.sec.gov/Archives/edgar/data/923120/000119312518179353/0001193125-18-179353-index.htm,30 KB,0001193125-18-179353,2018-05-31,2018,0000923120,GREENBRIER COMPANIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4707,https://www.sec.gov/Archives/edgar/data/928876/000117891318001745/0001178913-18-001745-index.htm,91 KB,0001178913-18-001745,2018-05-24,2018,0000928876,TOWER SEMICONDUCTOR LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4720,https://www.sec.gov/Archives/edgar/data/89439/000008943918000034/0000089439-18-000034-index.htm,77 KB,0000089439-18-000034,2018-05-30,2018,0000089439,MUELLER INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4726,https://www.sec.gov/Archives/edgar/data/48287/000004828718000151/0000048287-18-000151-index.htm,69 KB,0000048287-18-000151,2018-05-30,2018,0000048287,HNI CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4732,https://www.sec.gov/Archives/edgar/data/1069202/000119312518171632/0001193125-18-171632-index.htm,89 KB,0001193125-18-171632,2018-05-23,2018,0001069202,LENNOX INTERNATIONAL INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4738,https://www.sec.gov/Archives/edgar/data/943034/000089710118000550/0000897101-18-000550-index.htm,31 KB,0000897101-18-000550,2018-05-31,2018,0000943034,IMAGE SENSING SYSTEMS INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4754,https://www.sec.gov/Archives/edgar/data/1029831/000102983118000023/0001029831-18-000023-index.htm,80 KB,0001029831-18-000023,2018-05-31,2018,0001029831,HILLMAN COMPANIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4760,https://www.sec.gov/Archives/edgar/data/815556/000081555618000031/0000815556-18-000031-index.htm,70 KB,0000815556-18-000031,2018-05-16,2018,0000815556,FASTENAL CO,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4766,https://www.sec.gov/Archives/edgar/data/811212/000143774918010997/0001437749-18-010997-index.htm,35 KB,0001437749-18-010997,2018-05-31,2018,0000811212,CESCA THERAPEUTICS INC.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4774,https://www.sec.gov/Archives/edgar/data/1117795/000156459018014173/0001564590-18-014173-index.htm,689 KB,0001564590-18-014173,2018-05-23,2018,0001117795,CHINA MOBILE LTD /ADR/,3,"['FORM SD CMR 20180523', 'EX-1.01', 'Complete submission text file']"
4780,https://www.sec.gov/Archives/edgar/data/30625/000119312518180073/0001193125-18-180073-index.htm,154 KB,0001193125-18-180073,2018-05-31,2018,0000030625,FLOWSERVE CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4787,https://www.sec.gov/Archives/edgar/data/916529/000118518518001018/0001185185-18-001018-index.htm,59 KB,0001185185-18-001018,2018-05-31,2018,0000916529,AROTECH CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4793,https://www.sec.gov/Archives/edgar/data/1024795/000156459018014615/0001564590-18-014615-index.htm,90 KB,0001564590-18-014615,2018-05-30,2018,0001024795,"HELIOS TECHNOLOGIES, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4801,https://www.sec.gov/Archives/edgar/data/1166003/000119312518180532/0001193125-18-180532-index.htm,29 KB,0001193125-18-180532,2018-05-31,2018,0001166003,"XPO Logistics, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
4805,https://www.sec.gov/Archives/edgar/data/819220/000119312518179703/0001193125-18-179703-index.htm,26 KB,0001193125-18-179703,2018-05-31,2018,0000819220,MULTI COLOR Corp,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4816,https://www.sec.gov/Archives/edgar/data/12927/000001292718000026/0000012927-18-000026-index.htm,53 KB,0000012927-18-000026,2018-05-30,2018,0000012927,BOEING CO,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4827,https://www.sec.gov/Archives/edgar/data/100625/000149315218007655/0001493152-18-007655-index.htm,80 KB,0001493152-18-007655,2018-05-22,2018,0000100625,SIERRA MONITOR CORP /CA/,3,"['', '', 'Complete submission text file']"
4833,https://www.sec.gov/Archives/edgar/data/721371/000072137118000043/0000721371-18-000043-index.htm,389 KB,0000721371-18-000043,2018-05-30,2018,0000721371,CARDINAL HEALTH INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
4838,https://www.sec.gov/Archives/edgar/data/310158/000031015818000018/0000310158-18-000018-index.htm,353 KB,0000310158-18-000018,2018-05-29,2018,0000310158,"Merck & Co., Inc.",3,"['FORM SD FOR CALENDAR YEAR 2017 FILED MAY 29 2018', 'EXHIBIT 1.01: CONFLICT MINERALS REPORT FOR CALENDAR YEAR 2017', 'Complete submission text file']"
4844,https://www.sec.gov/Archives/edgar/data/813672/000119312518180260/0001193125-18-180260-index.htm,36 KB,0001193125-18-180260,2018-05-31,2018,0000813672,CADENCE DESIGN SYSTEMS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
4850,https://www.sec.gov/Archives/edgar/data/769520/000110465918037238/0001104659-18-037238-index.htm,7 MB,0001104659-18-037238,2018-05-31,2018,0000769520,MIDDLEBY CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
4856,https://www.sec.gov/Archives/edgar/data/30831/000114420418031323/0001144204-18-031323-index.htm,80 KB,0001144204-18-031323,2018-05-29,2018,0000030831,DYNASIL CORP OF AMERICA,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4865,https://www.sec.gov/Archives/edgar/data/886035/000088603518000030/0000886035-18-000030-index.htm,225 KB,0000886035-18-000030,2018-05-31,2018,0000886035,GENERAL CABLE CORP /DE/,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4877,https://www.sec.gov/Archives/edgar/data/66570/000006657018000027/0000066570-18-000027-index.htm,497 KB,0000066570-18-000027,2018-05-31,2018,0000066570,MSA Safety Inc,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
4883,https://www.sec.gov/Archives/edgar/data/55772/000005577218000014/0000055772-18-000014-index.htm,459 KB,0000055772-18-000014,2018-05-31,2018,0000055772,KIMBALL INTERNATIONAL INC,4,"['KIMBALL INTERNATIONAL, INC. FORM SD', 'KIMBALL INTERNATIONAL, INC. EXHIBIT 1.01', 'KIMBALL INTERNATIONAL, INC. LOGO', 'Complete submission text file']"
4892,https://www.sec.gov/Archives/edgar/data/936395/000093639518000019/0000936395-18-000019-index.htm,55 KB,0000936395-18-000019,2018-05-24,2018,0000936395,CIENA CORP,3,"['SD', '', 'Complete submission text file']"
4898,https://www.sec.gov/Archives/edgar/data/55242/000005524218000016/0000055242-18-000016-index.htm,86 KB,0000055242-18-000016,2018-05-31,2018,0000055242,KENNAMETAL INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
4910,https://www.sec.gov/Archives/edgar/data/1359841/000135984118000052/0001359841-18-000052-index.htm,91 KB,0001359841-18-000052,2018-05-25,2018,0001359841,Hanesbrands Inc.,4,"['SD', 'CONFLICT MINERALS REPORT', '', 'Complete submission text file']"
4916,https://www.sec.gov/Archives/edgar/data/1058057/000119312518180517/0001193125-18-180517-index.htm,135 KB,0001193125-18-180517,2018-05-31,2018,0001058057,MARVELL TECHNOLOGY GROUP LTD,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
